Company,Funding ($M),OTE,Title,Segment,HQ,Remote,RepVue,Industry,Job Posting URL,Date Added,Posted,Location,Status
Genesys,,Not disclosed,,Ent,,Y,84,,https://genesys.wd1.myworkdayjobs.com/genesys/job/New-York-USA/Account-Executive--Banking_JR111835,2026-08-03,2026-07-23,Remote,Verified
Genesys,,Not disclosed,,Ent,,Y,84,,https://genesys.wd1.myworkdayjobs.com/genesys/job/New-York-USA/Account-Executive--Banking_JR111835,2026-08-03,2026-07-23,NYC,Verified
Atmosphere,,Not disclosed in fetched content,,MM,,Y,78,,https://ats.rippling.com/atmosphere-tv/jobs/5beaede7-c583-4fd3-8f03-95ab9f5ee61b,2026-08-03,2026-07-23,Remote,Verified
Anecdotes,,Not disclosed,,Unspec,,Y,77,,https://www.comeet.com/jobs/anecdotes/F9.00B/account-executive/3A.E6D,2026-08-03,2026-07-22,Remote,Verified
Automattic,,"$90,000 - $125,000 USD OTE, 60/40 base:commission split","Sales Account Executive, Pressable",MM,,Y,76,,https://job-boards.greenhouse.io/automatticcareers/jobs/8073186,2026-08-03,2026-07-21,Remote,Verified
Mine Vision Systems,,Not disclosed,,Unspec,,Y,,,http://minevisionsystems.applytojob.com/apply/Nn2SEoSMwz/Senior-Account-Executive,2026-08-03,2026-07-20,Remote,Verified
Mine Vision Systems,,Not disclosed,,Unspec,,Y,,,http://minevisionsystems.applytojob.com/apply/Nn2SEoSMwz/Senior-Account-Executive,2026-08-03,2026-07-20,Denver,Verified
Formance,,Not disclosed in fetched content,Account Executive - Fintech,MM/Ent,,N,,,https://jobs.ashbyhq.com/formance/23154269-4399-4b89-b75f-b16087dfb28c,2026-08-03,2026-07-20,NYC,Verified
Steno,,"$125,000-$150,000+ expected first-year total comp",,MM,,Y,90,,https://ats.rippling.com/steno-careers-page/jobs/b6b6c8bd-2c79-4203-a68c-9fab92e1f5c1,2026-08-03,2026-07-17,Remote,Verified
Steno,,"$125,000-$150,000+ expected first-year total comp",,MM,,Y,90,,https://ats.rippling.com/steno-careers-page/jobs/b6b6c8bd-2c79-4203-a68c-9fab92e1f5c1,2026-08-03,2026-07-17,NYC,Verified
Steno,,"$125,000-$150,000+ expected first-year total comp",,MM,,Y,90,,https://ats.rippling.com/steno-careers-page/jobs/b6b6c8bd-2c79-4203-a68c-9fab92e1f5c1,2026-08-03,2026-07-17,SF,Verified
Steno,,"$125,000-$150,000+ expected first-year total comp",,MM,,Y,90,,https://ats.rippling.com/steno-careers-page/jobs/b6b6c8bd-2c79-4203-a68c-9fab92e1f5c1,2026-08-03,2026-07-17,Denver,Verified
Steno,,"$125,000-$150,000+ expected first-year total comp",,MM,,Y,90,,https://ats.rippling.com/steno-careers-page/jobs/b6b6c8bd-2c79-4203-a68c-9fab92e1f5c1,2026-08-03,2026-07-17,Boston,Verified
Steno,,"$125,000-$150,000+ expected first-year total comp",,MM,,Y,90,,https://ats.rippling.com/steno-careers-page/jobs/b6b6c8bd-2c79-4203-a68c-9fab92e1f5c1,2026-08-03,2026-07-17,Austin,Verified
Bevi,,not listed,"Account Executive, Emerging Accounts",Ent,,N,87,,https://job-boards.greenhouse.io/bevicareers/jobs/4340433009,2026-08-03,confirmed ,SF,Verified
Banyan Software,,$230K-$250K OTE,Senior Account Executive,Ent,,Y,,,https://job-boards.greenhouse.io/banyansoftware/jobs/5193314007,2026-08-03,confirmed ,Remote,Verified
Aleph,,$180K-$220K + uncapped commission + equity,Account Executive,Ent,,Y,,,https://jobs.ashbyhq.com/aleph/a65220b4-ce53-4e22-bce3-19dc149fc245,2026-08-03,confirmed ,Remote,Verified
Lightfield,,$170K-$220K base + equity + commission,Founding Account Executive,MM,,N,,,https://jobs.ashbyhq.com/lightfield/197c8486-2734-43a5-9bab-677965cf7c94,2026-08-03,confirmed ,SF,Verified
ServiceTitan,,"$93,700-$100,300 base by zone + variable commission + equity",,SMB,,Y,83,,https://servicetitan.wd1.myworkdayjobs.com/servicetitan/job/US-Remote/Account-Executive_JR115340,2026-08-03,confirmed ,Remote,Verified
Thomson Reuters,,"$217,700-$404,300 total cash comp (posting also cites $200K-",,Ent,,N,78,,https://thomsonreuters.wd5.myworkdayjobs.com/external_career_site/job/United-States-of-America-New-York-New-York/Account-Executive--Reuters_JREQ202467,2026-08-03,confirmed ,NYC,Verified
Thomson Reuters,,"$217,700-$404,300 total cash comp (posting also cites $200K-",,Ent,,N,78,,https://thomsonreuters.wd5.myworkdayjobs.com/external_career_site/job/United-States-of-America-New-York-New-York/Account-Executive--Reuters_JREQ202467,2026-08-03,confirmed ,SF,Verified
Bonterra,,$58K-$65K base / $128K-$135K OTE,,MM,,Y,75,,https://bonterra.wd1.myworkdayjobs.com/ngpvan/job/Remote-United-States/EA---Account-Executive--State-and-Local-Campaigns_R2026-0335,2026-08-03,confirmed ,Remote,Verified
Binary Defense,,not disclosed,,Ent,,Y,79,,https://recruiting.paylocity.com/Recruiting/Jobs/Details/4371618,2026-08-03,confirmed ,Remote,Verified
MyEmployment,,undetermined (truncated),,Unspec,,Y,,,https://myemployment.zohorecruit.com/jobs/Careers/866885000000740059/Account-Executive,2026-08-03,confirmed ,Remote,Verified
Process Pro Consulting,,"$80,000 base / $120,000 OTE",,MM/Ent,,Y,,,https://jobs.smartrecruiters.com/ProcessProConsulting/744000138962012-founding-account-executive-revops-crm-consulting-sales-,2026-08-03,confirmed ,Remote,Verified
Process Pro Consulting,,"$80,000 base / $120,000 OTE",,MM/Ent,,Y,,,https://jobs.smartrecruiters.com/ProcessProConsulting/744000138962012-founding-account-executive-revops-crm-consulting-sales-,2026-08-03,confirmed ,Austin,Verified
Thoughtly,,"$160,000-$200,000 OTE + equity + benefits",,MM,,N,,,https://thoughtly.homerun.co/founding-account-executive,2026-08-03,confirmed ,NYC,Verified
Hypersonix,,,,MM,,Y,,,http://hypersonix.applytojob.com/apply/o1BSkJ9RtX/Sales-Account-Executive,2026-08-03,confirmed ,Remote,Verified
Lightyear,50,"$180,000-$220,000",,Ent,"New York, NY",Y,92.73,Telecom SaaS,https://lightyear.applytojob.com/apply/QxUi0kyVnn/Enterprise-Account-Executive,2026-08-04,,Remote,Verified
Cyberhaven,88,"$300,000-$350,000",Enterprise Account Executive,Ent,"Santa Clara, CA",Y,90.66,Data Security,https://jobs.ashbyhq.com/cyberhaven/718e2479-f62e-4596-9e35-595372a6b62f,2026-08-04,2026-06-05,Remote,Verified
Cyberhaven,88,"$300,000-$350,000",Enterprise Account Executive,Ent,"Santa Clara, CA",N,90.66,Data Security,https://jobs.ashbyhq.com/cyberhaven/2bbae059-ace5-4765-9f0b-ff685da0dc1c,2026-08-04,2026-05-14,SF,Verified
Tailscale,100,"$100,000-$125,000",Customer Account Executive,MM,"Toronto, Canada",N,90.74,Network Security,https://job-boards.greenhouse.io/tailscale/jobs/4715169005,2026-08-04,2026-07-14,Denver,Verified
Plaid,,"$285,108-$330,000",Account Executive - Fintech Named,Ent,"San Francisco, CA",N,90.63,Fintech SaaS,https://jobs.ashbyhq.com/plaid/b9a8a319-ee80-4e91-95d8-4e5d3ca1336a,2026-08-04,2026-04-20,NYC,Verified
Plaid,,"$285,108-$330,000",Account Executive - Fintech Named,Ent,"San Francisco, CA",N,90.63,Fintech SaaS,https://jobs.ashbyhq.com/plaid/b9a8a319-ee80-4e91-95d8-4e5d3ca1336a,2026-08-04,2026-04-20,SF,Verified
Ideals,,"$130,000-$160,000",Account Executive (Boston),Ent,"Nicosia, Cyprus",N,90.85,VDR SaaS,https://jobs.ashbyhq.com/ideals/c4def2a5-c123-4302-8486-bf31dc3faff4,2026-08-04,2025-10-27,Boston,Verified
Redpanda Data,,"$150,000-$165,000",Enterprise Account Executive,MM/Ent,,Y,79,B2B SaaS / data streaming infrastructure,https://jobs.ashbyhq.com/redpanda-data/b04df2b9-3617-4713-8571-077427074bf2,2026-08-04,2026-07-24,Remote,Verified
9fin,,"$150,000-$175,000",Account Executive,Ent,"New York, NY",N,,B2B SaaS / financial data & intelligence,https://jobs.ashbyhq.com/9fin/d6892199-aafb-4321-a959-49245195cc9a,2026-08-04,2025-09-29,NYC,Verified
LucidLink,,"$180,000-$240,000",Enterprise Account Executive,Ent,,Y,80,B2B SaaS / cloud file services,https://jobs.ashbyhq.com/lucidlink/9bea3123-7388-4163-b833-43d369f2d915,2026-08-04,2026-07-28,Remote,Verified
Assort Health,,"$300,000-$330,000","Account Executive, Enterprise",Ent,"San Francisco, CA",N,,B2B SaaS / AI for patient access (healthcare),https://jobs.ashbyhq.com/assorthealth/8f35b822-e49a-4ccb-bab4-e464e01bc1b0,2026-08-04,2025-10-17,SF,Verified
Vapi,,"$300,000-$350,000",Enterprise Account Executive,Ent,"San Francisco, CA",N,,B2B SaaS / AI voice API,https://jobs.ashbyhq.com/vapi/50d82ec9-720a-4aea-9a2d-c502786f737e,2026-08-04,2025-11-18,SF,Verified
Vapi,,"$150,000-$250,000",Mid Market Account Executive,MM,"San Francisco, CA",N,,B2B SaaS / AI voice API,https://jobs.ashbyhq.com/vapi/e7c7a40d-4fa9-4f26-8517-343c2e0daa8b,2026-08-04,2025-11-19,SF,Verified
Confido,,"$250,000-$280,000",Mid Market Account Executive,MM,"New York, NY",N,,B2B SaaS / AI finance automation (CPG),https://jobs.ashbyhq.com/Confido/a0508501-1db6-4497-b4e4-6aeb69976403,2026-08-04,2026-06-23,NYC,Verified
Confido,,"$270,000-$320,000",Enterprise Account Executive,Ent,"New York, NY",N,,B2B SaaS / AI finance automation (CPG),https://jobs.ashbyhq.com/confido/98c9666a-c4ce-4baf-b044-9f8265054c95,2026-08-04,2025-11-08,NYC,Verified
Slingshot Aerospace,,,"Account Executive, Commercial & Channel",Ent,"El Segundo, CA",Y,,B2B SaaS - space domain awareness / SDA software,https://jobs.ashbyhq.com/slingshot-aerospace/22bb10b0-2f4a-4511-ad2a-1ab5cce567db,2026-08-04,2026-01-28,Remote,Needs check
Resolve AI,190,,Enterprise Account Executive - SF,Ent,"San Francisco, CA",N,,B2B SaaS - AIOps / autonomous incident resolution,https://jobs.ashbyhq.com/Resolve%20AI/7dc3cbfa-aa79-4df5-8767-bfd6e9127ed0,2026-08-04,2025-04-01,SF,Verified
Turgon AI,,,Founding Account Executive,Ent,"San Francisco, CA",N,,B2B SaaS - Enterprise IT/CIO AI platform,https://jobs.lever.co/turgon-ai/e0361f6a-d757-4211-8e84-d6b7eb7b3996,2026-08-04,2024-09-28,SF,Needs check
Prosper AI,35,"$250,000-$300,000",Senior Account Executive,MM/Ent,"New York, NY",N,,B2B SaaS / voice AI for healthcare RCM,https://jobs.ashbyhq.com/prosper-ai/29684590-4cec-4af2-bb69-eb5c6d595fb8,2026-08-04,,NYC,Verified
Prosper AI,35,,"Enterprise Account Executive, Health Systems",Ent,"New York, NY",N,,B2B SaaS / voice AI for healthcare RCM,https://jobs.ashbyhq.com/prosper-ai/ab8305fa-4a2d-4a2e-a78e-966073904270,2026-08-04,,NYC,Verified
Phonely,,"$150,000-$250,000",Enterprise Account Executive,MM/Ent,"San Francisco, CA",N,,B2B SaaS / AI phone support,https://jobs.ashbyhq.com/phonely/c8ac6af0-784b-4c1d-bedd-c095c50830d2,2026-08-04,,SF,Verified
Parallel Web Systems,,"$260,000-$400,000","GTM, Enterprise",Ent,"Palo Alto, CA",N,,B2B SaaS / web API for AI agents,https://jobs.ashbyhq.com/parallel/f3a80c31-90a1-4252-b4d3-a6274f4d205c,2026-08-04,,SF,Verified
NewCore,,,,MM/Ent,"Tel Aviv, IL",Y,,B2B SaaS / identity security for humans and AI agents,https://newcore.com/careers,2026-08-04,,Remote,Needs check
OpenArt AI,,"$200,000",B2B Sales Representative,MM,"San Francisco, CA",N,,B2B SaaS / generative AI image creation,https://jobs.ashbyhq.com/openart/613ce9a6-1c32-4088-8db0-45dbcfe8e9c4,2026-08-04,,SF,Needs check
Armadin,,,"Regional Sales Manager, Southwest",Ent,"Palo Alto, CA",Y,,B2B SaaS / AI agents for offensive cybersecurity,https://jobs.ashbyhq.com/armadin/6fe8f6f3-7eb8-44b2-8f45-8a0fc99fb8de,2026-08-04,,Remote,Verified
Armadin,,,"Regional Sales Manager, Southeast",Ent,"Palo Alto, CA",Y,,B2B SaaS / AI agents for offensive cybersecurity,https://jobs.ashbyhq.com/armadin/bf3396ab-1a5b-4c6d-ae33-8447cf60033a,2026-08-04,,Remote,Verified
Armadin,,,"Regional Sales Manager, TOLA",Ent,"Palo Alto, CA",Y,,B2B SaaS / AI agents for offensive cybersecurity,https://jobs.ashbyhq.com/armadin/4018f0e6-2842-413d-8799-dfa8bd75dcf5,2026-08-04,,Remote,Verified
Armadin,,,"Regional Sales Manager, New York City",Ent,"Palo Alto, CA",Y,,B2B SaaS / AI agents for offensive cybersecurity,https://jobs.ashbyhq.com/armadin/53155827-3470-4192-98f5-56bc6ed2bd1c,2026-08-04,,Remote,Verified
Armadin,,,"Regional Sales Manager, New England",Ent,"Palo Alto, CA",Y,,B2B SaaS / AI agents for offensive cybersecurity,https://jobs.ashbyhq.com/armadin/4914b30a-0940-445e-8554-5e3ff652a70d,2026-08-04,,Remote,Verified
Armadin,,,"Regional Sales Manager, Ohio Valley",Ent,"Palo Alto, CA",Y,,B2B SaaS / AI agents for offensive cybersecurity,https://jobs.ashbyhq.com/armadin/fc00b9a8-8dca-494d-90e8-117ad13cff65,2026-08-04,,Remote,Verified
Monaco,,,Forward-Deployed Account Executive (New Business),MM,"San Francisco, CA",N,,B2B SaaS / AI-driven revenue platform,https://jobs.ashbyhq.com/monaco/6f1b01b8-b332-4413-926d-cd2b7e9c30b2,2026-08-04,,SF,Verified
Hilbert,,"$135,000-$160,000",GTM Launcher / Enterprise Sales,Ent,"San Francisco, CA",N,,B2B SaaS / business data growth infrastructure,https://jobs.ashbyhq.com/hilberts/d0a4396f-6767-4758-aeaa-91a81d251317,2026-08-04,,SF,Needs check
Pinwheel,,"Base $120,000-$150,000; OTE $240,000-$300,000 (salary + comm","Sr. Account Executive (sales to FIs, fintechs, CUs)",Ent,,N,86,,https://job-boards.greenhouse.io/pinwheelapi/jobs/7826740003,2026-08-03,2026-08-04,NYC,Verified
Clearstory,,,Enterprise Account Executive (General Contractor),Ent,"Walnut Creek, CA",Y,,Construction project management SaaS,https://apply.workable.com/j/BE9DC5DEA7,2026-08-05,2025-10-01,Remote,Verified
Clearstory,,,Enterprise Account Executive (Specialty Contractor),Ent,"Walnut Creek, CA",Y,,Construction project management SaaS,https://apply.workable.com/j/0CD0713256,2026-08-05,2025-10-01,Remote,Verified
Mintlify,,$125K-$250K,Mid-Market Account Executive (SF),MM,"San Francisco, CA",N,,Developer documentation SaaS,https://jobs.ashbyhq.com/mintlify/db16fe6d-e564-4fb3-a3ff-22564a8de699,2026-08-05,2026-06-23,SF,Verified
Mintlify,,$190K-$380K,Enterprise Account Executive (SF),Ent,"San Francisco, CA",N,,Developer documentation SaaS,https://jobs.ashbyhq.com/mintlify/ef230f17-dfb3-4f5d-8319-99d16a1aedaa,2026-08-05,2026-07-30,SF,Verified
Mintlify,,$380K,Enterprise Account Executive (NYC),Ent,"San Francisco, CA",N,,Developer documentation SaaS,https://jobs.ashbyhq.com/mintlify/ad5f80f4-0867-44b7-812d-f3034ed96d7d,2026-08-05,2026-07-30,NYC,Verified
Enterpret,,$210K-$260K,Mid-Market Account Executive,MM,"San Francisco, CA",N,,Customer feedback analytics SaaS,https://job-boards.greenhouse.io/enterpret/jobs/7506077003,2026-08-05,2025-10-23,NYC,Verified
Enterpret,,$250K-$300K,Enterprise Account Executive,Ent,"San Francisco, CA",N,,Customer feedback analytics SaaS,https://job-boards.greenhouse.io/enterpret/jobs/7506079003,2026-08-05,2025-10-23,NYC,Verified
Socket,,$300K,Enterprise Account Executive,Ent,"San Francisco, CA",Y,94.54,Software supply chain security SaaS,https://jobs.ashbyhq.com/socket/62b025f9-bd03-4637-8690-9a71d4d7acf5,2026-08-05,2025-09-29,Remote,Verified
Flosum,,,Enterprise Account Executive,Ent,,Y,80,Salesforce DevOps SaaS,https://apply.workable.com/j/81F531F5F0,2026-08-05,,Remote,Verified
Pinecone,,$300K-$350K,Enterprise Account Executive,Ent,"New York, NY",Y,80,Vector database / AI infrastructure SaaS,https://jobs.ashbyhq.com/pinecone/306679d4-9af9-446a-a442-c896f7badbb2,2026-08-05,2026-07-24,Remote,Verified
Upbound,,,Strategic Account Executive - N.A.,Ent,,Y,,Cloud infrastructure / platform SaaS,https://job-boards.greenhouse.io/upbound/jobs/5729934004,2026-08-05,2025-12-05,Remote,Verified
LegalOn Technologies,,"$200,000-$240,000 base + uncapped commission",Account Executive - Enterprise - Governance product (Fides),Ent,,Y,,B2B SaaS (AI for in-house legal teams / contract governance),https://ats.rippling.com/legalontech/jobs/3d374e5d-488e-461c-981d-43b041b6e9ed,2026-08-05,,Remote,Verified
Shipium,,"$128,000-$140,000 base",Senior Account Executive,Ent,,Y,,B2B SaaS (cloud supply chain infrastructure),https://ats.rippling.com/shipium/jobs/7443c684-ec71-4734-8770-4104c84fc738,2026-08-05,,Remote,Verified
Kargo,,,Mid-Market Account Executive,MM,,Y,79,Physical AI - industrial automation (logistics IoT / loading dock sensors),https://job-boards.greenhouse.io/kargo/jobs/5809090004,2026-08-05,2026-02-20,Remote,Verified
Agilysys,,"$200,000-$230,000 OTE",Enterprise Account Executive - Hotels & Resorts (PMS),Ent,"Alpharetta, GA",Y,77,B2B SaaS (hospitality management software - PMS/POS),https://job-boards.greenhouse.io/agilysys/jobs/4339523009,2026-08-05,2026-07-30,Remote,Verified
Sonatype,,,"Account Executive (Inside Sales), Federal",SMB,,Y,78,B2B SaaS (DevSecOps / software supply chain security),https://jobs.lever.co/sonatype/099a2300-3d4d-4dab-9f5c-eaba27c64be5,2026-08-05,2026-06-19,Remote,Verified
AllVoices,,$120K-$200K OTE,"Account Executive, Mid-Market (Remote)",MM,"Santa Monica, CA",Y,74,HR / compliance SaaS,https://ats.rippling.com/en-US/allvoices/jobs/c7a8a66a-7c19-46ee-aeba-cbc90a66ca60,2026-08-05,,Remote,Verified
DoiT International,,,"Account Executive - Attribute™, North America",MM/Ent,,Y,76,B2B SaaS / Cloud FinOps & AI Observability,https://job-boards.greenhouse.io/doitintl/jobs/7762284003,2026-08-05,2026-06-04,Remote,Verified
Process Street,,,Account Executive (Remote),Unspec,"San Francisco, CA",Y,,B2B SaaS / Workflow Automation & Compliance,https://job-boards.greenhouse.io/processstreet/jobs/8530554002,2026-08-05,2026-04-29,Remote,Verified
WorkOS,,"$200,000-$250,000",Account Executive - AI Native,MM/Ent,"San Francisco, CA",Y,,B2B SaaS / Auth & Enterprise Features,https://jobs.ashbyhq.com/workos/afdd651f-c97a-4ba2-88af-c790eb9e1a1d,2026-08-05,,Remote,Needs check
Community Brands,,,Mid-Market Account Executive,MM,"Atlanta, GA",Y,,B2B SaaS / Association & Nonprofit Tech,https://communitybrands.wd1.myworkdayjobs.com/momentive_external_careers/job/remote-us-only/mid-market-account-executive_r479,2026-08-05,,Remote,Needs check
Accurate Background,,,Mid-Market Account Executive,MM,"Irvine, CA",Y,77,B2B SaaS / HR Tech (Background Screening),https://accurateb.wd108.myworkdayjobs.com/Accurate_Careers/job/Mid-Market-Account-Executive--Remote-_R2238,2026-08-05,,Remote,Needs check
Nash,,,Mid-Market Account Executive,MM,,Y,,B2B SaaS,https://jobs.ashbyhq.com/nash/976ba400-6b6c-41b4-9ca0-6f883dfd1892,2026-08-06,2025-10-07,Remote,Verified
Nash,,,Senior Enterprise Account Executive,Ent,,Y,,B2B SaaS,https://jobs.ashbyhq.com/nash/ee767e1e-b1ba-4cf5-8e6f-ff8e40231de2,2026-08-06,2025-07-07,Remote,Verified
Sayari Labs,,"$150,000-$175,000 base",Strategic Account Executive - Tier 1 Banking & Insurance,Ent,,Y,80,B2B SaaS,https://job-boards.greenhouse.io/sayari/jobs/4241998009,2026-08-06,2026-06-05,Remote,Verified
Sayari Labs,,"$150,000-$180,000 base",Strategic Account Executive - Financial Services,Ent,,Y,80,B2B SaaS,https://job-boards.greenhouse.io/sayari/jobs/4304527009,2026-08-06,2026-07-02,Remote,Verified
Udemy Business,,"$252,000-$315,000","Enterprise Account Executive, State & Local Govt",Ent,San Francisco,Y,79,Online learning platform,https://job-boards.greenhouse.io/udemy/jobs/6117546004,2026-08-06,2026-07-29,Remote,Verified
Udemy Business,,"$252,000-$315,000",Large Enterprise Account Executive,Ent,San Francisco,N,79,Online learning platform,https://job-boards.greenhouse.io/udemy/jobs/6132407004,2026-08-06,2026-08-04,Denver,Verified
Ramp,,"$200,000-$300,000",Account Executive | Mid-Market,MM,"New York, NY",,94,B2B SaaS - financial operations / expense management,https://jobs.ashbyhq.com/ramp/f7c4de3c-1d64-42e9-8111-f38e265327d8,2026-08-06,,Remote,Needs check
Enertiv,,,Account Executive,Ent,"New York, NY",Y,,B2B SaaS - commercial real estate energy management,https://ats.rippling.com/enertiv-jobs/jobs/140bdb87-04bf-4b2b-a3d2-ffe6496dd59c,2026-08-06,,Remote,Verified
Movable Ink,,"$135,000","Account Executive, Scale",MM,New York,Y,79,AI marketing / personalization SaaS,https://job-boards.greenhouse.io/movableink/jobs/8059580,2026-08-07,2026-07-16,Remote,Verified
Airtable,,"$245,000-$300,000","Senior Mid Market Account Executive, AI Native",MM,"San Francisco, CA",N,79,Low-code/no-code workflow platform,https://job-boards.greenhouse.io/airtable/jobs/8209823002,2026-08-07,2026-06-15,Austin,Verified
